,홍수사상번호,연,월,일,시간,유입량,집단평균 유역평균강수,집단평균 유역강수합,집단평균 유역강수표준편차,집단평균 강우(A지역),집단평균 강우(B지역),집단평균 강우(C지역),집단평균 강우(D지역),집단평균 수위(E지역),집단평균 수위(D지역),집단합 강우(A지역),집단합 강우(B지역),집단합 강우(C지역),집단합 강우(D지역),집단합 수위(E지역),집단합 수위(D지역),집단표준편차 강우(A지역),집단표준편차 강우(B지역),집단표준편차 강우(C지역),집단표준편차 강우(D지역),집단표준편차 수위(E지역),집단표준편차 수위(D지역),평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),평균습도(%rh),최저습도(%rh),평균일강수량(mm),최다일강수량(mm),1시간최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),일조합,일사합
919,11,2010,9,13,10,2076.639878,131.87861666666666,791.2716999999999,7.210632229196149,128.0,117.5,50.833333333333336,52.666666666666664,6.37,139.22887104999998,768,705,305,316,38.22,835.3732262999999,0.0,20.279299790673246,30.52549025905326,6.6248689714505975,0.0,0.5357403212890851,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
920,11,2010,9,13,11,1988.338087,128.71406666666667,772.2844,12.389292691361451,126.0,111.66666666666667,49.0,48.0,6.22,139.37764285,756,670,294,288,37.32,836.2658571000001,0.0,20.39335403725657,28.284271247461902,1.0,0.0,0.5188204588071953,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
921,11,2010,9,13,12,1907.1089,125.34916666666668,752.095,16.860818030636064,126.0,108.66666666666667,47.666666666666664,47.166666666666664,6.1000000000000005,139.51806943333335,756,652,286,283,36.6,837.1084166,0.0,21.87591267937307,27.11498150879366,1.0671873729054748,8.881784197001252e-16,0.49809043920287216,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
922,11,2010,9,13,13,1827.348217,123.08229999999999,738.4938,17.889472365332633,123.0,106.5,41.833333333333336,46.666666666666664,5.97,139.65070633333335,738,639,251,280,35.82,837.9042380000001,0.0,22.6403032959661,19.238993967691993,1.1055415967851332,0.0,0.4757951325999902,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
923,11,2010,9,13,14,1753.199406,120.76523333333331,724.5913999999999,19.065581184136214,119.0,104.0,40.5,45.833333333333336,5.86,139.77555356666667,714,624,243,275,35.160000000000004,838.6533214000001,0.0,23.021728866442675,17.356554957709783,0.8975274678557507,0.0,0.4512751833341176,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
924,11,2010,9,13,15,1689.289404,118.54095000000002,711.2457000000002,20.134492041912388,118.0,97.16666666666667,34.666666666666664,45.333333333333336,5.75,139.89320635,708,583,208,272,34.5,839.3592381000001,0.0,25.274602975230998,10.225241100118645,0.4714045207910317,0.0,0.4240806884121908,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
925,11,2010,9,13,16,1632.431942,116.13138333333332,696.7882999999999,20.56847958271885,117.0,92.5,31.833333333333332,44.833333333333336,5.66,140.00423809999998,702,555,191,269,33.96,840.0254285999999,0.0,25.151209381127845,7.28964257620968,0.37267799624996495,0.0,0.3982420193693546,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
926,11,2010,9,13,17,1577.940573,111.89308333333334,671.3585,20.989609949323075,115.0,86.16666666666667,27.833333333333332,44.333333333333336,5.57,140.10946428333332,690,517,167,266,33.42,840.6567857,0.0,19.978460623603834,3.5784850922639815,1.4907119849998596,0.0,0.3709683399048191,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
927,11,2010,9,13,18,1522.941345,107.01980000000002,642.1188000000001,21.39580466999703,112.0,79.16666666666667,26.666666666666668,44.0,5.47,140.20844445,672,475,160,264,32.82,841.2506667,0.0,13.043729868748773,3.7712361663282534,1.4142135623730951,0.0,0.346036916738199,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
928,11,2010,9,13,19,1466.011006,101.2037166666667,607.2223000000001,19.72537952861885,110.0,76.5,25.666666666666668,42.5,5.37,140.29837301666666,660,459,154,255,32.22,841.7902381,0.0,12.829003598617211,4.027681991198191,2.29128784747792,0.0,0.32046182854807137,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
929,11,2010,9,13,20,1409.716596,92.01129999999999,552.0677999999999,16.523204247965946,102.0,73.5,24.0,41.333333333333336,5.29,140.38227578333337,612,441,144,248,31.74,842.2936547000002,0.0,12.433154601038842,5.477225575051661,2.3570226039551585,0.0,0.2954102004411773,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
930,11,2010,9,13,21,1357.158115,83.44633333333333,500.678,11.416957461260077,75.0,70.66666666666667,22.166666666666668,39.0,5.2,140.46083728333335,450,424,133,234,31.2,842.7650237,0.0,12.684198393626966,7.151145984308312,2.8284271247461903,0.0,0.2729001354396646,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
931,11,2010,9,13,22,1309.577091,78.28509999999999,469.71059999999994,7.927754360473086,72.0,67.5,20.333333333333332,37.0,5.13,140.53155555,432,405,122,222,30.779999999999998,843.1893333,0.0,10.65754818583211,9.585869229698936,4.760952285695233,0.0,0.2506688527633195,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
932,11,2010,9,13,23,1267.473483,74.72231666666667,448.3339,6.29883112765553,72.0,65.16666666666667,18.666666666666668,34.5,5.05,140.59631945,432,391,112,207,30.3,843.5779167000001,0.0,7.357913351548039,9.741092797468305,4.536885862938733,0.0,0.22934468698848304,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
933,11,2010,9,13,24,1230.239437,71.66185,429.97110000000004,4.65438004527277,72.0,64.0,16.666666666666668,30.166666666666668,4.96,140.65855951666666,432,384,100,181,29.76,843.9513571,0.0,6.733003292241386,10.402991022884823,6.121455890735652,0.0,0.21110507527642514,22.7,28.0,31.0,19.0,15.0,80,35,0.2,9.0,8.9,1.4,9.2,15.2,6.7,16.21
934,11,2010,9,14,1,1196.779949,69.42533333333334,416.552,3.4462335453200064,72.0,62.5,14.333333333333334,27.0,4.8999999999999995,140.71441666666666,432,375,86,162,29.4,844.2864999999999,0.0,6.13052471924984,11.827463332806781,5.385164807134504,8.881784197001252e-16,0.1949148387164316,22.6,28.0,30.2,18.8,11.0,80,30,0.2,14.5,13.5,1.2,5.5,10.6,5.4,15.01
935,11,2010,9,14,2,1165.159236,67.55761666666668,405.3457,3.1976739308527953,72.0,59.333333333333336,12.166666666666666,20.666666666666668,4.829999999999999,140.76515278333335,432,356,73,124,28.979999999999997,844.5909167000001,0.0,6.315765107165472,12.68091304108484,8.034647195462632,8.881784197001252e-16,0.17948377147271083,22.6,28.0,30.2,18.8,11.0,80,30,0.2,14.5,13.5,1.2,5.5,10.6,5.4,15.01
936,11,2010,9,14,3,1132.846183,66.4401,398.6406,3.0948641973437216,72.0,55.833333333333336,10.666666666666666,18.333333333333332,4.78,140.81275198333333,432,335,64,110,28.680000000000003,844.8765119,0.0,7.033649282003065,11.841546445554409,7.408703590297622,0.0,0.16522136807590462,22.6,28.0,30.2,18.8,11.0,80,30,0.2,14.5,13.5,1.2,5.5,10.6,5.4,15.01
937,12,2010,9,18,21,301.6913601,0.039799999999999995,0.23879999999999998,0.010900000000000002,0.0,0.0,0.0,0.0,2.34,140.93939285,0,0,0,0,14.04,845.6363570999999,0.0,0.0,0.0,0.0,0.0,0.021147415174805822,23.3,30.1,32.6,18.1,12.8,72,20,0.0,0.5,0.5,1.3,8.0,13.1,9.8,19.84
938,12,2010,9,18,22,278.3598243,0.047066666666666666,0.2824,0.008124380318249236,0.0,0.0,0.0,0.0,2.33,140.93288293333333,0,0,0,0,13.98,845.5972976,0.0,0.0,0.0,0.0,0.0,0.022261733931242478,23.3,30.1,32.6,18.1,12.8,72,20,0.0,0.5,0.5,1.3,8.0,13.1,9.8,19.84
939,12,2010,9,18,23,242.223812,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.32,140.92776189999998,0,0,0,0,13.92,845.5665713999999,0.0,0.0,0.0,0.0,0.0,0.021504093983467764,23.3,30.1,32.6,18.1,12.8,72,20,0.0,0.5,0.5,1.3,8.0,13.1,9.8,19.84
940,12,2010,9,18,24,204.978261,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.31,140.924625,0,0,0,0,13.860000000000001,845.54775,0.0,0.0,0.0,0.0,0.0,0.019892288078543548,23.3,30.1,32.6,18.1,12.8,72,20,0.0,0.5,0.5,1.3,8.0,13.1,9.8,19.84
941,12,2010,9,19,1,167.7090208,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.3000000000000003,140.9214881,0,0,0,0,13.8,845.5289286,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.018445569695273514,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
942,12,2010,9,19,2,131.1006829,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.2899999999999996,140.91835118333333,0,0,0,0,13.739999999999998,845.5101070999999,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.017205609269499884,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
943,12,2010,9,19,3,104.8418942,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.27,140.91521428333334,0,0,0,0,13.62,845.4912857,0.0,0.0,0.0,0.0,0.0,0.016219945131469325,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
944,12,2010,9,19,4,98.3065308,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.27,140.91311905,0,0,0,0,13.62,845.4787143,0.0,0.0,0.0,0.0,0.0,0.014444459070721411,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
945,12,2010,9,19,5,110.6053276,0.0507,0.3042,0.0,0.0,0.0,0.0,0.0,2.2899999999999996,140.91102381666667,0,0,0,0,13.739999999999998,845.4661429,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.012780315704291985,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
946,12,2010,9,19,6,136.8881623,0.07745,0.46470000000000006,0.02675,0.0,0.0,0.0,0.0,2.2899999999999996,140.90892856666667,0,0,0,0,13.739999999999998,845.4535714,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.011276886993855534,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
947,12,2010,9,19,7,166.7246239,0.10143333333333333,0.6086,0.023345925173833274,0.0,0.0,0.0,0.0,2.2899999999999996,140.9068333333333,0,0,0,0,13.739999999999998,845.4409999999999,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.010006942034852416,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
948,12,2010,9,19,8,189.5659138,0.20235,1.2141,0.09004339231726001,0.0,0.0,0.0,0.5,2.28,140.90557143333334,0,0,0,3,13.679999999999998,845.4334286000001,0.0,0.0,0.0,0.5,0.0,0.00833606303592578,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
949,12,2010,9,19,9,199.9699694,0.44015,2.6409,0.21460559755048325,0.0,0.0,0.0,0.5,2.27,140.90430951666667,0,0,0,3,13.62,845.4258571,0.0,0.0,0.0,0.5,0.0,0.006726123413079095,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
950,12,2010,9,19,10,197.0247097,0.8811500000000002,5.286900000000001,0.371900030250066,0.5,1.0,0.5,0.6666666666666666,2.27,140.90304761666667,3,6,3,4,13.62,845.4182857,0.5,0.0,0.5,0.4714045207910317,0.0,0.005233759330985116,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
951,12,2010,9,19,11,192.8312423,1.2446833333333334,7.4681,0.28460847619532037,0.8333333333333334,2.0,0.5,1.0,2.26,140.90178571666667,5,12,3,6,13.559999999999999,845.4107143,0.372677996249965,0.0,0.5,0.0,0.0,0.003992983855217052,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
952,12,2010,9,19,12,199.0757258,1.5723500000000001,9.4341,0.20668297583497294,0.8333333333333334,2.0,1.1666666666666667,1.0,2.26,140.89853968333333,5,12,7,6,13.559999999999999,845.3912381,0.372677996249965,0.0,0.8975274678557508,0.0,0.0,0.003772789380296493,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
953,12,2010,9,19,13,212.7713342,1.8609666666666669,11.1658,0.2257661523691175,1.0,2.0,1.3333333333333333,1.0,2.25,140.8920297666667,6,12,8,6,13.5,845.3521786000001,0.0,0.0,0.74535599249993,0.0,0.0,0.004220830475420456,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
954,12,2010,9,19,14,227.0694427,2.520183333333333,15.1211,0.5662206207732889,1.5,2.0,1.6666666666666667,1.5,2.24,140.88551983333335,9,12,10,9,13.440000000000001,845.313119,0.5,0.0,0.47140452079103173,0.5,0.0,0.005160325461523455,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
955,12,2010,9,19,15,234.3472175,3.545216666666667,21.271300000000004,0.8747299476917942,3.8333333333333335,2.0,2.3333333333333335,2.0,2.24,140.87960516666666,23,12,14,12,13.440000000000001,845.277631,2.192157739660984,0.0,0.7453559924999298,1.0,0.0,0.00679530785681151,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
956,12,2010,9,19,16,231.8340333,5.21635,31.2981,1.3574640262268465,6.666666666666667,5.0,3.5,2.1666666666666665,2.24,140.87369048333332,40,30,21,13,13.440000000000001,845.2421429,2.8674417556808756,0.0,1.5,0.8975274678557507,0.0,0.008543562828119735,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
957,12,2010,9,19,17,236.9423085,6.929483333333334,41.5769,1.3488206582253832,9.833333333333334,7.0,3.6666666666666665,3.1666666666666665,2.24,140.86777578333331,59,42,22,19,13.440000000000001,845.2066547,3.9334745737353156,0.0,1.3743685418725535,0.8975274678557507,0.0,0.010347789201633246,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
958,12,2010,9,19,18,263.940521,8.348566666666668,50.09140000000001,0.9544416704137673,12.333333333333334,8.0,4.666666666666667,4.0,2.23,140.85921031666666,74,48,28,24,13.38,845.1552619,2.8674417556808756,0.0,1.5986105077709065,1.0,0.0,0.013590647447472525,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
959,12,2010,9,19,19,294.3383423,9.21685,55.301100000000005,0.5584609587965838,13.166666666666666,8.0,5.666666666666667,4.166666666666667,2.23,140.85003173333334,79,48,34,25,13.38,845.1001904,1.863389981249825,0.0,1.4907119849998596,0.8975274678557507,0.0,0.015904133987084762,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
960,12,2010,9,19,20,306.1141453,9.619750000000002,57.718500000000006,0.21734514602355406,13.833333333333334,8.0,6.166666666666667,4.666666666666667,2.23,140.84146626666669,83,48,37,28,13.38,845.0487976000001,0.3726779962499649,0.0,0.8975274678557507,0.4714045207910317,0.0,0.01888131786429209,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
961,12,2010,9,19,21,295.8799164,9.952466666666668,59.714800000000004,0.2339956813466626,15.0,9.0,7.0,5.5,2.23,140.8296369,90,54,42,33,13.38,844.9778214,1.0,0.0,1.1547005383792515,0.5,0.0,0.02252506058475068,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
962,12,2010,9,19,22,267.1514996,10.729433333333333,64.3766,0.695982498981755,17.666666666666668,10.0,7.333333333333333,5.5,2.22,140.81780755,106,60,44,33,13.320000000000002,844.9068453,2.4267032964268394,0.0,0.7453559924999298,0.5,0.0,0.026216941929581527,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
963,12,2010,9,19,23,232.4265555,11.338149999999999,68.0289,0.5239890639762119,19.0,10.0,7.666666666666667,5.666666666666667,2.22,140.80597816666668,114,60,46,34,13.320000000000002,844.835869,2.23606797749979,0.0,0.4714045207910317,0.4714045207910317,0.0,0.029939137577236527,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
964,12,2010,9,19,24,203.8975,11.762,70.572,0.1920980825863009,19.333333333333332,10.0,7.833333333333333,6.0,2.22,140.79553770000004,116,60,47,36,13.320000000000002,844.7732262000002,1.49071198499986,0.0,0.372677996249965,0.0,0.0,0.03159606959090785,21.9,26.4,32.1,18.2,13.4,83,40,6.1,53.5,16.0,1.3,9.4,14.2,3.2,8.68
965,12,2010,9,20,1,183.5539537,12.204033333333333,73.2242,0.36132587630681623,22.0,10.0,8.0,6.0,2.22,140.78648611666668,132,60,48,36,13.320000000000002,844.7189167000001,2.0,0.0,0.0,0.0,0.0,0.03179252043172053,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
966,12,2010,9,20,2,170.8348384,12.718850000000002,76.3131,0.416878382544998,25.833333333333332,11.0,8.0,6.0,2.22,140.77743451666666,155,66,48,36,13.320000000000002,844.6646070999999,3.435921354681384,0.0,0.0,0.0,0.0,0.032084407089705065,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
967,12,2010,9,20,3,164.1767939,13.575766666666667,81.4546,0.6839627881365737,29.5,16.0,8.0,6.0,2.22,140.7683829333333,177,96,48,36,13.320000000000002,844.6102975999999,4.6097722286464435,0.0,0.0,0.0,0.0,0.03246914993691387,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
968,12,2010,9,20,4,158.0073324,14.612899999999998,87.67739999999999,0.8406674768698178,31.5,18.0,8.0,6.0,2.22,140.75933135,189,108,48,36,13.320000000000002,844.5559881,3.3541019662496847,0.0,0.0,0.0,0.0,0.0329434407480386,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
969,12,2010,9,20,5,148.0155743,16.08471666666667,96.5083,1.143809971712474,33.333333333333336,19.0,8.0,7.0,2.2100000000000004,140.75132143333335,200,114,48,42,13.260000000000002,844.5079286,2.13437474581095,0.0,0.0,1.0,4.440892098500626e-16,0.03298891369186165,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
970,12,2010,9,20,6,138.9461998,17.631133333333334,105.7868,1.2173607595486589,35.166666666666664,19.0,9.0,8.0,2.2100000000000004,140.74735118333334,211,114,54,48,13.260000000000002,844.4841071,1.0671873729054746,0.0,1.0,2.0,4.440892098500626e-16,0.031407055788440136,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
971,12,2010,9,20,7,136.0957743,18.970016666666666,113.8201,0.9367207773516188,36.0,19.0,9.0,9.833333333333334,2.2100000000000004,140.74664485000002,216,114,54,59,13.260000000000002,844.4798691000001,1.4142135623730951,0.0,1.0,3.236081306491266,4.440892098500626e-16,0.028064224893199763,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
972,12,2010,9,20,8,137.9128433,20.436649999999997,122.61989999999997,1.0939175848755698,39.666666666666664,20.0,10.333333333333334,12.833333333333334,2.2100000000000004,140.7459385,238,120,62,77,13.260000000000002,844.4756309999999,3.39934634239519,0.0,1.7950549357115013,4.2196629670573875,4.440892098500626e-16,0.025077240411311482,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
973,12,2010,9,20,9,142.1602686,22.1687,133.0122,1.3917428282552784,42.333333333333336,21.0,11.666666666666666,15.5,2.2100000000000004,140.74745436666666,254,126,70,93,13.260000000000002,844.4847262,2.8674417556808756,0.0,2.4267032964268394,4.6097722286464435,4.440892098500626e-16,0.020807153877508016,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
974,12,2010,9,20,10,150.7061987,23.428066666666666,140.5684,0.9201120378639885,43.333333333333336,21.0,12.833333333333334,17.166666666666668,2.22,140.74897023333332,260,126,77,103,13.320000000000002,844.4938214,2.8674417556808756,0.0,2.266911751455907,3.131382371342656,0.0,0.01697914239792634,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
975,12,2010,9,20,11,164.648009,24.18235,145.0941,0.3843679389595343,45.666666666666664,21.0,13.5,19.0,2.22,140.75152778333333,274,126,81,114,13.320000000000002,844.5091667,1.4907119849998596,0.0,1.8929694486000912,1.4142135623730951,0.0,0.012660234051339283,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
976,12,2010,9,20,12,177.8946988,24.541800000000006,147.25080000000003,0.23137979600648023,47.0,21.0,14.333333333333334,20.0,2.23,140.75304365,282,126,86,120,13.38,844.5182619,1.4142135623730951,0.0,1.1055415967851334,0.0,0.0,0.010726104876382059,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
977,12,2010,9,20,13,184.4548617,24.85865,149.1519,0.22115619480358178,47.5,22.0,15.333333333333334,21.0,2.23,140.75361704999997,285,132,92,126,13.38,844.5217022999999,1.118033988749895,0.0,0.74535599249993,1.0,0.0,0.007444608765795918,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
978,12,2010,9,20,14,185.9238465,25.08975,150.5385,0.17858598069277443,47.833333333333336,22.0,15.5,21.0,2.23,140.75092658333332,287,132,93,126,13.38,844.5055594999999,0.372677996249965,0.0,0.5,1.0,0.0,0.007391661497346308,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
979,12,2010,9,20,15,185.8927696,25.27045,151.6227,0.11049960407168895,48.5,22.0,15.666666666666666,21.333333333333332,2.24,140.74906943333335,291,132,94,128,13.440000000000001,844.4944166,0.5,0.0,0.4714045207910317,0.9428090415820634,0.0,0.007173499283860164,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
980,12,2010,9,20,16,188.3490639,25.437033333333332,152.6222,0.1256230428261024,48.833333333333336,22.0,16.333333333333332,22.0,2.25,140.7469742,293,132,98,132,13.5,844.4818452000001,0.372677996249965,0.0,0.7453559924999298,0.0,0.0,0.008763298293638115,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
981,12,2010,9,20,17,197.1979575,25.52255,153.1353,0.06942991070136818,48.833333333333336,22.0,16.5,22.0,2.27,140.74571228333335,293,132,99,132,13.62,844.4742737,0.372677996249965,0.0,0.5,0.0,0.0,0.0094838829328881,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
982,12,2010,9,20,18,215.6195423,25.5536,153.3216,0.0,49.0,22.0,16.666666666666668,22.0,2.28,140.74306149999998,294,132,100,132,13.679999999999998,844.458369,0.0,0.0,0.4714045207910317,0.0,0.0,0.008976319957531235,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
983,12,2010,9,20,19,245.4062882,25.5536,153.3216,0.0,49.0,22.0,16.833333333333332,22.0,2.3000000000000003,140.7370377,294,132,101,132,13.8,844.4222262,0.0,0.0,0.3726779962499649,0.0,4.440892098500626e-16,0.0074898829714905414,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
984,12,2010,9,20,20,283.525313,25.5536,153.3216,0.0,49.0,22.0,17.0,22.0,2.32,140.72708333333335,294,132,102,132,13.92,844.3625000000001,0.0,0.0,0.0,0.0,0.0,0.007292645966014059,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
985,12,2010,9,20,21,322.9953121,25.5536,153.3216,0.0,49.0,22.0,17.0,22.0,2.33,140.71779563333334,294,132,102,132,13.98,844.3067738,0.0,0.0,0.0,0.0,0.0,0.009609977583162744,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
986,12,2010,9,20,22,345.8666435,25.580699999999997,153.4842,0.02710000000000079,49.0,22.0,17.0,22.0,2.34,140.70910316666667,294,132,102,132,14.04,844.2546189999999,0.0,0.0,0.0,0.0,0.0,0.013866351678397611,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
987,12,2010,9,20,23,338.4603762,25.595133333333333,153.5708,0.02020813917432573,49.0,22.0,16.833333333333332,22.0,2.36,140.69877381666666,294,132,101,132,14.159999999999998,844.1926429,0.0,0.0,0.3726779962499649,0.0,0.0,0.01768303162539647,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
988,12,2010,9,20,24,315.1487598,25.70461666666667,154.22770000000003,0.09708898695984469,49.0,22.0,16.833333333333332,22.0,2.39,140.68903968333333,294,132,101,132,14.340000000000002,844.1342381,0.0,0.0,0.3726779962499649,0.0,0.0,0.022431720614074963,23.2,27.3,33.5,20.2,14.0,84,44,7.4,36.0,14.5,1.3,8.5,17.6,3.2,9.81
989,12,2010,9,21,1,293.4280564,25.954083333333333,155.7245,0.22277760522298626,49.0,22.0,16.666666666666668,21.833333333333332,2.42,140.67804365,294,132,100,131,14.52,844.0682619,0.0,0.0,0.7453559924999298,0.3726779962499649,0.0,0.02665197289418607,24.9,29.7,33.9,20.6,11.6,83,41,30.1,259.5,98.0,2.4,11.5,17.1,4.2,10.26
990,12,2010,9,21,2,275.2393948,26.208433333333332,157.2506,0.19828399386289852,49.0,23.0,16.5,21.833333333333332,2.47,140.6678234,294,138,99,131,14.820000000000002,844.0069404000001,0.0,0.0,0.7637626158259734,0.3726779962499649,0.0,0.028792449484600347,24.9,29.7,33.9,20.6,11.6,83,41,30.1,259.5,98.0,2.4,11.5,17.1,4.2,10.26
